A new study created in memory with name: no-name-7393525b-bd85-434c-8df8-ff864db41dcf
Trial 0 finished with value: 9.696564402580261 and parameters: {'lr': 4.523451036171649e-05, 'batch_size': 139, 'n_epochs': 1811, 'early_stop': 338, 'n_neurons': 111, 'optimizer': 'SGD'}. Best is trial 0 with value: 9.696564402580261.
Trial 256 finished with value: 0.7311295720934868 and parameters: {'lr': 0.0007499300348933058, 'batch_size': 91, 'n_epochs': 1658, 'early_stop': 272, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 257 finished with value: 0.7338063752651215 and parameters: {'lr': 0.0007858722284593203, 'batch_size': 79, 'n_epochs': 1672, 'early_stop': 265, 'n_neurons': 57, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 258 finished with value: 0.7441395223140717 and parameters: {'lr': 0.0007317430630023893, 'batch_size': 86, 'n_epochs': 1766, 'early_stop': 255, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 259 finished with value: 0.7429146260023117 and parameters: {'lr': 0.0008289583101384027, 'batch_size': 91, 'n_epochs': 1848, 'early_stop': 278, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 260 finished with value: 0.7375459671020508 and parameters: {'lr': 0.00069743790220048, 'batch_size': 65, 'n_epochs': 2753, 'early_stop': 269, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 261 finished with value: 0.7421962070465088 and parameters: {'lr': 0.0008060483661696356, 'batch_size': 86, 'n_epochs': 2635, 'early_stop': 274, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 262 finished with value: 0.7403272753953933 and parameters: {'lr': 0.0007208705311196439, 'batch_size': 81, 'n_epochs': 1579, 'early_stop': 170, 'n_neurons': 58, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 263 finished with value: 0.7364599436521531 and parameters: {'lr': 0.0009738491684209377, 'batch_size': 170, 'n_epochs': 1528, 'early_stop': 254, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 264 finished with value: 0.736342602968216 and parameters: {'lr': 0.0008909092871376841, 'batch_size': 76, 'n_epochs': 1673, 'early_stop': 284, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 265 finished with value: 0.7332511663436889 and parameters: {'lr': 0.0006501589342332767, 'batch_size': 96, 'n_epochs': 1386, 'early_stop': 263, 'n_neurons': 57, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 266 finished with value: 0.7479780122637749 and parameters: {'lr': 0.0007886001430603451, 'batch_size': 83, 'n_epochs': 1482, 'early_stop': 288, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 267 finished with value: 0.7444130992889404 and parameters: {'lr': 0.0006931688104308118, 'batch_size': 92, 'n_epochs': 1926, 'early_stop': 314, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 268 finished with value: 0.7478990381956101 and parameters: {'lr': 0.0009922394427043432, 'batch_size': 181, 'n_epochs': 2531, 'early_stop': 385, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 269 finished with value: 1.0458231750130653 and parameters: {'lr': 8.593101077766586e-05, 'batch_size': 79, 'n_epochs': 1997, 'early_stop': 301, 'n_neurons': 56, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 270 finished with value: 0.8602074176073075 and parameters: {'lr': 0.0008527751366880697, 'batch_size': 71, 'n_epochs': 1632, 'early_stop': 245, 'n_neurons': 140, 'optimizer': 'SGD'}. Best is trial 78 with value: 0.7250673314929008.
Trial 271 finished with value: 0.7389131405949593 and parameters: {'lr': 0.0007458133536008881, 'batch_size': 77, 'n_epochs': 2122, 'early_stop': 274, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 272 finished with value: 0.7296602490544319 and parameters: {'lr': 0.0008956843725342659, 'batch_size': 67, 'n_epochs': 1846, 'early_stop': 252, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 273 finished with value: 0.7424268108606339 and parameters: {'lr': 0.0009180952651022083, 'batch_size': 66, 'n_epochs': 1823, 'early_stop': 251, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 274 finished with value: 0.7615976539254189 and parameters: {'lr': 0.0006424649237208348, 'batch_size': 69, 'n_epochs': 1721, 'early_stop': 260, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 275 finished with value: 0.734481928050518 and parameters: {'lr': 0.0008500841943649717, 'batch_size': 73, 'n_epochs': 2899, 'early_stop': 266, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 276 finished with value: 0.7363664682209492 and parameters: {'lr': 0.0009941779078606395, 'batch_size': 61, 'n_epochs': 1852, 'early_stop': 241, 'n_neurons': 59, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 277 finished with value: 0.7413427284359932 and parameters: {'lr': 0.0006889717236184429, 'batch_size': 67, 'n_epochs': 1762, 'early_stop': 177, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 278 finished with value: 0.742353068292141 and parameters: {'lr': 0.00046741850801703094, 'batch_size': 131, 'n_epochs': 1908, 'early_stop': 402, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 279 finished with value: 0.7395273959636688 and parameters: {'lr': 0.0006222402014693698, 'batch_size': 81, 'n_epochs': 2598, 'early_stop': 162, 'n_neurons': 57, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 280 finished with value: 0.741615646481514 and parameters: {'lr': 0.0007482494027474565, 'batch_size': 63, 'n_epochs': 2440, 'early_stop': 252, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 281 finished with value: 0.7360542178153991 and parameters: {'lr': 0.0008902799612169847, 'batch_size': 72, 'n_epochs': 2160, 'early_stop': 282, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 282 finished with value: 0.7360500454902649 and parameters: {'lr': 0.0005088650448570792, 'batch_size': 77, 'n_epochs': 2215, 'early_stop': 264, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 283 finished with value: 0.7318804985284806 and parameters: {'lr': 0.0007768123557848597, 'batch_size': 86, 'n_epochs': 1310, 'early_stop': 277, 'n_neurons': 56, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 284 finished with value: 0.7375119572877884 and parameters: {'lr': 0.0008137816227424056, 'batch_size': 86, 'n_epochs': 2737, 'early_stop': 274, 'n_neurons': 58, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 285 finished with value: 0.7383815884590149 and parameters: {'lr': 0.0007411710259991022, 'batch_size': 83, 'n_epochs': 1899, 'early_stop': 284, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 286 finished with value: 0.7427528637647629 and parameters: {'lr': 0.0009078045267026074, 'batch_size': 86, 'n_epochs': 1341, 'early_stop': 305, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 287 finished with value: 0.7289165753126144 and parameters: {'lr': 0.000814764146007425, 'batch_size': 99, 'n_epochs': 1788, 'early_stop': 272, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 288 finished with value: 0.781548624932766 and parameters: {'lr': 0.00024288731933286013, 'batch_size': 101, 'n_epochs': 1782, 'early_stop': 427, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 289 finished with value: 0.7296250054240226 and parameters: {'lr': 0.0008603194262155068, 'batch_size': 99, 'n_epochs': 1712, 'early_stop': 317, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 78 with value: 0.7250673314929008.
Trial 290 finished with value: 0.7166826096177101 and parameters: {'lr': 0.0009132534507097574, 'batch_size': 97, 'n_epochs': 1655, 'early_stop': 317, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 291 finished with value: 0.8389063376188278 and parameters: {'lr': 0.0009176489756392461, 'batch_size': 101, 'n_epochs': 1638, 'early_stop': 326, 'n_neurons': 50, 'optimizer': 'SGD'}. Best is trial 290 with value: 0.7166826096177101.
Trial 292 finished with value: 0.7385214442014694 and parameters: {'lr': 0.0008560589355786446, 'batch_size': 106, 'n_epochs': 1680, 'early_stop': 315, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 293 finished with value: 0.7348717346787452 and parameters: {'lr': 0.0009158066746917226, 'batch_size': 97, 'n_epochs': 1574, 'early_stop': 321, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 294 finished with value: 0.7341845977306366 and parameters: {'lr': 0.0008344318168445827, 'batch_size': 98, 'n_epochs': 1681, 'early_stop': 304, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 295 finished with value: 0.7403106716275215 and parameters: {'lr': 0.0009957210265499564, 'batch_size': 111, 'n_epochs': 1718, 'early_stop': 314, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 296 finished with value: 32.72244110107422 and parameters: {'lr': 1.0085983331338464e-05, 'batch_size': 95, 'n_epochs': 1742, 'early_stop': 298, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 297 finished with value: 0.7500991624593735 and parameters: {'lr': 0.0008379494836448731, 'batch_size': 69, 'n_epochs': 1816, 'early_stop': 293, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 298 finished with value: 0.7247819542884827 and parameters: {'lr': 0.0009414913637994562, 'batch_size': 160, 'n_epochs': 1630, 'early_stop': 309, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 299 finished with value: 0.7254470291733742 and parameters: {'lr': 0.0009564140375971091, 'batch_size': 161, 'n_epochs': 1610, 'early_stop': 307, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 300 finished with value: 0.7421063596010208 and parameters: {'lr': 0.0009812984407299157, 'batch_size': 163, 'n_epochs': 1598, 'early_stop': 318, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 301 finished with value: 0.7358961954712868 and parameters: {'lr': 0.0009982800106605745, 'batch_size': 177, 'n_epochs': 1525, 'early_stop': 308, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 302 finished with value: 0.7462996977567673 and parameters: {'lr': 0.0009024307863469256, 'batch_size': 146, 'n_epochs': 1514, 'early_stop': 306, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 303 finished with value: 0.7363241109251976 and parameters: {'lr': 0.0009117156483719595, 'batch_size': 151, 'n_epochs': 1723, 'early_stop': 325, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 304 finished with value: 0.7303187751770019 and parameters: {'lr': 0.0009979691007898266, 'batch_size': 158, 'n_epochs': 1626, 'early_stop': 299, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 305 finished with value: 0.7435093867778778 and parameters: {'lr': 0.0009994990733441375, 'batch_size': 164, 'n_epochs': 1610, 'early_stop': 299, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 306 finished with value: 0.7352494689822197 and parameters: {'lr': 0.0008622199112294601, 'batch_size': 161, 'n_epochs': 1579, 'early_stop': 167, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 307 finished with value: 0.7417911076545716 and parameters: {'lr': 0.0009021388245425214, 'batch_size': 172, 'n_epochs': 1643, 'early_stop': 315, 'n_neurons': 227, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 308 finished with value: 0.7349146223068237 and parameters: {'lr': 0.0009937355128591516, 'batch_size': 161, 'n_epochs': 1562, 'early_stop': 301, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 309 finished with value: 0.7410093474388123 and parameters: {'lr': 0.0008249798100081818, 'batch_size': 156, 'n_epochs': 1448, 'early_stop': 310, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 310 finished with value: 0.7424863839149475 and parameters: {'lr': 0.0009269968457564787, 'batch_size': 184, 'n_epochs': 1785, 'early_stop': 183, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 311 finished with value: 0.9049057012796402 and parameters: {'lr': 0.0008975141416398836, 'batch_size': 153, 'n_epochs': 1680, 'early_stop': 325, 'n_neurons': 54, 'optimizer': 'SGD'}. Best is trial 290 with value: 0.7166826096177101.
Trial 312 finished with value: 0.7264240947365761 and parameters: {'lr': 0.0008166068541832611, 'batch_size': 193, 'n_epochs': 1744, 'early_stop': 295, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 313 finished with value: 0.7391113042831421 and parameters: {'lr': 0.0008154574333261409, 'batch_size': 207, 'n_epochs': 1721, 'early_stop': 293, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 314 finished with value: 0.7359522730112076 and parameters: {'lr': 0.0009047421593813217, 'batch_size': 195, 'n_epochs': 1636, 'early_stop': 289, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 315 finished with value: 0.731262834072113 and parameters: {'lr': 0.000810683525484645, 'batch_size': 176, 'n_epochs': 1772, 'early_stop': 171, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 316 finished with value: 0.7340813279151917 and parameters: {'lr': 0.0009174659385832304, 'batch_size': 140, 'n_epochs': 1842, 'early_stop': 308, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 317 finished with value: 0.7438875836133957 and parameters: {'lr': 0.00037786613181112856, 'batch_size': 187, 'n_epochs': 1720, 'early_stop': 156, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 318 finished with value: 0.7501235753297806 and parameters: {'lr': 0.0009976519629726422, 'batch_size': 170, 'n_epochs': 1546, 'early_stop': 296, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 319 finished with value: 0.7539705622196198 and parameters: {'lr': 0.0008007966982523189, 'batch_size': 156, 'n_epochs': 1806, 'early_stop': 107, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 320 finished with value: 0.7591335773468018 and parameters: {'lr': 0.0008536902310678769, 'batch_size': 215, 'n_epochs': 1634, 'early_stop': 176, 'n_neurons': 123, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 321 finished with value: 0.7304171442985534 and parameters: {'lr': 0.0004487317288705346, 'batch_size': 137, 'n_epochs': 1858, 'early_stop': 334, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 322 finished with value: 0.7470709151029586 and parameters: {'lr': 0.0009121429119523452, 'batch_size': 158, 'n_epochs': 1692, 'early_stop': 285, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 323 finished with value: 0.7326550632715225 and parameters: {'lr': 0.000790314697234776, 'batch_size': 150, 'n_epochs': 1483, 'early_stop': 322, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 324 finished with value: 0.744250930249691 and parameters: {'lr': 0.000997817147584388, 'batch_size': 167, 'n_epochs': 1778, 'early_stop': 301, 'n_neurons': 105, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 325 finished with value: 0.7440211328864098 and parameters: {'lr': 0.00043137329737813094, 'batch_size': 167, 'n_epochs': 2656, 'early_stop': 313, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 326 finished with value: 0.7408479216694832 and parameters: {'lr': 0.0008485887559275441, 'batch_size': 197, 'n_epochs': 1906, 'early_stop': 287, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 327 finished with value: 0.738684778213501 and parameters: {'lr': 0.0007522407815472505, 'batch_size': 79, 'n_epochs': 1605, 'early_stop': 282, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 328 finished with value: 0.7338307398557663 and parameters: {'lr': 0.0008566426342451684, 'batch_size': 74, 'n_epochs': 1733, 'early_stop': 295, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 329 finished with value: 0.7682775405049324 and parameters: {'lr': 0.00038610230832525957, 'batch_size': 179, 'n_epochs': 1854, 'early_stop': 305, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 330 finished with value: 0.7612932069599628 and parameters: {'lr': 0.0009208456140840352, 'batch_size': 37, 'n_epochs': 2834, 'early_stop': 281, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 331 finished with value: 0.8996076464653016 and parameters: {'lr': 0.0007771298303354584, 'batch_size': 158, 'n_epochs': 1955, 'early_stop': 322, 'n_neurons': 56, 'optimizer': 'SGD'}. Best is trial 290 with value: 0.7166826096177101.
Trial 332 finished with value: 0.740681029856205 and parameters: {'lr': 0.0003447615892170288, 'batch_size': 145, 'n_epochs': 1637, 'early_stop': 295, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 333 finished with value: 0.7287661099433899 and parameters: {'lr': 0.0007055918830371897, 'batch_size': 77, 'n_epochs': 1550, 'early_stop': 174, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 334 finished with value: 0.7385081136226654 and parameters: {'lr': 0.000704539945977871, 'batch_size': 77, 'n_epochs': 1498, 'early_stop': 174, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 335 finished with value: 1.087192501425743 and parameters: {'lr': 6.505733234233879e-05, 'batch_size': 82, 'n_epochs': 1512, 'early_stop': 177, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 336 finished with value: 0.7374256074428558 and parameters: {'lr': 0.0007283292636233678, 'batch_size': 73, 'n_epochs': 1564, 'early_stop': 167, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 337 finished with value: 0.7311126661300659 and parameters: {'lr': 0.0008111854673323277, 'batch_size': 81, 'n_epochs': 1577, 'early_stop': 182, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 338 finished with value: 0.7383831429481507 and parameters: {'lr': 0.0006694111941317012, 'batch_size': 78, 'n_epochs': 1633, 'early_stop': 376, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 339 finished with value: 0.7384848296642303 and parameters: {'lr': 0.0009928333034502944, 'batch_size': 75, 'n_epochs': 1416, 'early_stop': 181, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 340 finished with value: 0.724131315946579 and parameters: {'lr': 0.0007857176253714111, 'batch_size': 84, 'n_epochs': 2550, 'early_stop': 187, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 341 finished with value: 0.7336812528967858 and parameters: {'lr': 0.0006657918919046999, 'batch_size': 83, 'n_epochs': 2579, 'early_stop': 173, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 342 finished with value: 0.7437773659825325 and parameters: {'lr': 0.0007755667179795731, 'batch_size': 85, 'n_epochs': 1004, 'early_stop': 186, 'n_neurons': 89, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 343 finished with value: 9.105986819267272 and parameters: {'lr': 1.973434849960258e-05, 'batch_size': 189, 'n_epochs': 2708, 'early_stop': 170, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 344 finished with value: 0.7444211006164551 and parameters: {'lr': 0.0007296934536867205, 'batch_size': 80, 'n_epochs': 2543, 'early_stop': 164, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 345 finished with value: 0.7352076742053032 and parameters: {'lr': 0.00084202570061574, 'batch_size': 89, 'n_epochs': 2654, 'early_stop': 191, 'n_neurons': 57, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 346 finished with value: 0.7399343127012252 and parameters: {'lr': 0.0006634524146393674, 'batch_size': 78, 'n_epochs': 2518, 'early_stop': 181, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 347 finished with value: 0.7357525819540024 and parameters: {'lr': 0.000773932966342683, 'batch_size': 83, 'n_epochs': 2928, 'early_stop': 171, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 348 finished with value: 0.9432300901412964 and parameters: {'lr': 4.042536014446297e-05, 'batch_size': 93, 'n_epochs': 2801, 'early_stop': 392, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 349 finished with value: 0.7515469488501548 and parameters: {'lr': 0.0008676115687786722, 'batch_size': 87, 'n_epochs': 1809, 'early_stop': 189, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 350 finished with value: 0.7403657877445221 and parameters: {'lr': 0.0007405829377236169, 'batch_size': 74, 'n_epochs': 1749, 'early_stop': 175, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 351 finished with value: 0.914977433681488 and parameters: {'lr': 0.0009006906946276768, 'batch_size': 79, 'n_epochs': 1706, 'early_stop': 274, 'n_neurons': 269, 'optimizer': 'SGD'}. Best is trial 290 with value: 0.7166826096177101.
Trial 352 finished with value: 0.740204767882824 and parameters: {'lr': 0.0006920417643875138, 'batch_size': 105, 'n_epochs': 2642, 'early_stop': 340, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 353 finished with value: 0.7308657169342041 and parameters: {'lr': 0.0004898793940436579, 'batch_size': 85, 'n_epochs': 1896, 'early_stop': 164, 'n_neurons': 56, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 354 finished with value: 0.738276662826538 and parameters: {'lr': 0.0008188220981842459, 'batch_size': 71, 'n_epochs': 2483, 'early_stop': 157, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 355 finished with value: 0.7565674614906311 and parameters: {'lr': 0.0006135970639609952, 'batch_size': 76, 'n_epochs': 1684, 'early_stop': 350, 'n_neurons': 160, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 356 finished with value: 0.7437568387389183 and parameters: {'lr': 0.0009105754348723736, 'batch_size': 81, 'n_epochs': 1456, 'early_stop': 178, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 357 finished with value: 0.7385206013917923 and parameters: {'lr': 0.00029403595739490923, 'batch_size': 94, 'n_epochs': 1958, 'early_stop': 373, 'n_neurons': 51, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 358 finished with value: 0.7513961678743363 and parameters: {'lr': 0.000531521728239066, 'batch_size': 87, 'n_epochs': 1809, 'early_stop': 270, 'n_neurons': 57, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 359 finished with value: 0.7325116717815399 and parameters: {'lr': 0.0008098624289192312, 'batch_size': 78, 'n_epochs': 2766, 'early_stop': 281, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 360 finished with value: 0.7270686960220337 and parameters: {'lr': 0.0007127776774712663, 'batch_size': 116, 'n_epochs': 2574, 'early_stop': 315, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 361 finished with value: 0.7364147758483887 and parameters: {'lr': 0.000715808017850726, 'batch_size': 118, 'n_epochs': 1539, 'early_stop': 330, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 362 finished with value: 0.7356959283351898 and parameters: {'lr': 0.0007492029225468533, 'batch_size': 132, 'n_epochs': 1867, 'early_stop': 320, 'n_neurons': 58, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 363 finished with value: 0.7332500812411308 and parameters: {'lr': 0.0006798748655327253, 'batch_size': 113, 'n_epochs': 1768, 'early_stop': 316, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 364 finished with value: 0.7337653294205666 and parameters: {'lr': 0.000851879545045141, 'batch_size': 105, 'n_epochs': 2615, 'early_stop': 310, 'n_neurons': 54, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 365 finished with value: 0.7462417840957641 and parameters: {'lr': 0.0009093422907290839, 'batch_size': 124, 'n_epochs': 1672, 'early_stop': 289, 'n_neurons': 52, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 366 finished with value: 0.7316888263821602 and parameters: {'lr': 0.0007844563257390621, 'batch_size': 101, 'n_epochs': 1967, 'early_stop': 330, 'n_neurons': 50, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 367 finished with value: 0.7434632262587547 and parameters: {'lr': 0.0006571518548027918, 'batch_size': 109, 'n_epochs': 3018, 'early_stop': 306, 'n_neurons': 55, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
Trial 368 finished with value: 0.7326731908321381 and parameters: {'lr': 0.0009171155218770906, 'batch_size': 89, 'n_epochs': 2682, 'early_stop': 262, 'n_neurons': 53, 'optimizer': 'Adam'}. Best is trial 290 with value: 0.7166826096177101.
